TreeID,qSpecies,qSiteInfo,Latitude,Longitude
62167,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.72403864,-122.4424418
130518,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.78807595,-122.4504408
16260,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.73143629,-122.4493771
21754,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.80370747,-122.4148202
21040,Pinus radiata :: Monterey Pine,Sidewalk: Curb side : Cutout,37.74780548,-122.4947253
50728,Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,Sidewalk: Curb side : Cutout,37.79023275,-122.4445436
8964,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.78075615,-122.4730871
233768,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.7682983,-122.4323023
20719,Pinus radiata :: Monterey Pine,Sidewalk: Curb side : Cutout,37.75712809,-122.4953755
100692,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.78505006,-122.3998172
210489,Myoporum laetum :: Myoporum,Sidewalk: Curb side : Cutout,37.74413697,-122.4618446
65744,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.71188831,-122.4392137
14982,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.74024585,-122.3851712
202451,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.78496808,-122.3909966
22218,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.73916513,-122.3893249
37055,Prunus serrulata :: Ornamental Cherry,Sidewalk: Curb side : Cutout,37.72589804,-122.4213797
212544,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Yard,37.73654541,-122.4639057
177399,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,Sidewalk: Curb side : Cutout,37.71798686,-122.4297753
231099,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.75713433,-122.4379975
95658,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.80528491,-122.4419383
13439,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.79423144,-122.3953217
245335,Syagrus romanzoffianum :: Queen Palm,Sidewalk: Curb side : Cutout,37.76191315,-122.4190848
232738,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Pot,37.75393291,-122.4313984
125962,Celtis sinensis :: Chinese Hackberry,Sidewalk: Curb side : Cutout,37.80236641,-122.4172431
84260,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.77701781,-122.4844161
176659,Juniperus chinensis :: Juniper,Sidewalk: Property side : Yard,37.73070893,-122.4330236
132215,Pistacia chinensis :: Chinese Pistache,Sidewalk: Curb side : Cutout,37.79668549,-122.4466874
183444,Myoporum laetum :: Myoporum,Sidewalk: Curb side : Yard,37.74041409,-122.4861702
86577,Prunus serrulata :: Ornamental Cherry,Sidewalk: Curb side : Cutout,37.74036608,-122.4841799
139533,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.78236995,-122.4394553
186421,Pinus canariensis :: Canary Island Pine,Sidewalk: Property side : Yard,37.75672185,-122.49584
215501,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Yard,37.73647853,-122.4629045
7260,Ficus nitida :: Laurel Fig,Sidewalk: Curb side : Cutout,37.78546163,-122.433284
248867,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.75572937,-122.414825
215582,Ulmus pumila :: Siberian Elm,Sidewalk: Curb side : Yard,37.72486682,-122.4719835
214090,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',Sidewalk: Curb side : Cutout,37.73072244,-122.4531281
219042,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.75530686,-122.4677655
62995,Pyrus kawakamii :: Evergreen Pear,Sidewalk: Curb side : Cutout,37.79015837,-122.4120838
198256,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',Sidewalk: Curb side : Cutout,37.76262087,-122.3898077
192747,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,Sidewalk: Curb side : Cutout,37.73875892,-122.3828727
224949,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.75537843,-122.4320277
108972,Podocarpus gracilor :: Fern Pine,Sidewalk: Curb side : Cutout,37.76307387,-122.4231995
91194,Hymenosporum flavum :: Sweet Shade,Sidewalk: Curb side : Cutout,37.77241116,-122.4291542
228645,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.76235443,-122.4285657
15300,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.77199305,-122.4192928
238028,Prunus serrulata :: Ornamental Cherry,Sidewalk: Curb side : Cutout,37.76294489,-122.4511269
108057,Pyrus calleryana 'Chanticleer' :: Ornamental Pear Tree 'Chanticleer',Sidewalk: Curb side : Cutout,37.78898905,-122.398293
219655,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.74677495,-122.4280122
86599,Acer rubrum 'Red Sunset' :: Red Swamp Maple,Sidewalk: Curb side : Cutout,37.76314217,-122.4103009
205150,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.76437073,-122.4606327
38508,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.75677447,-122.5020704
105459,Callistemon citrinus :: Lemon Bottlebrush,Sidewalk: Curb side : Cutout,37.76962312,-122.4432628
119134,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.77875953,-122.5083651
28810,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.72888775,-122.416659
225524,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Property side : Yard,37.76905935,-122.4303105
188,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.7652969,-122.4197699
97972,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.73055441,-122.4126685
246407,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.76599455,-122.4309697
235100,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.74554212,-122.4196497
250882,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Yard,37.78591211,-122.4893751
131462,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.78514068,-122.4109132
65896,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.7825354,-122.4577174
245761,Cordyline australis :: Dracena Palm,Sidewalk: Curb side : Cutout,37.73928612,-122.4286442
59933,Geijera parviflora :: Australian Willow,Sidewalk: Curb side : Cutout,37.77486959,-122.4446353
177303,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Yard,37.7231983,-122.4363595
208156,Liquidambar styraciflua :: American Sweet Gum,Sidewalk: Property side : Yard,37.732296,-122.4400841
90948,Dracaena draco :: Dragon Tree,Sidewalk: Curb side : Cutout,37.77528112,-122.5086763
246518,Olea europaea :: Olive Tree,Sidewalk: Curb side : Yard,37.77253348,-122.425549
238031,Prunus serrulata :: Ornamental Cherry,Sidewalk: Curb side : Cutout,37.75456569,-122.4342118
227114,Lagunaria patersonii :: Primrose Tree,Sidewalk: Curb side : Cutout,37.75152131,-122.4129539
204578,Callistemon citrinus :: Lemon Bottlebrush,Sidewalk: Property side : Yard,37.73314112,-122.4462207
228593,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.762591,-122.4129581
14021,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.77850577,-122.4152017
97243,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.73298575,-122.3862558
135865,Prunus domestica 'Mariposa' :: Mariposa Plum,Sidewalk: Curb side : Cutout,37.792233,-122.4370111
89737,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.77910248,-122.4623485
235455,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.76565425,-122.4218541
74944,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.76449454,-122.4061764
214767,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Yard,37.74808943,-122.462657
92487,Prunus serrulata :: Ornamental Cherry,Sidewalk: Curb side : Cutout,37.7409628,-122.4824737
14535,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,Sidewalk: Curb side : Cutout,37.77483198,-122.4463633
229953,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.75368951,-122.4375135
41576,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.76629352,-122.426625
187818,Acer buergeranum :: Trident Maple,Sidewalk: Curb side : Cutout,37.72110377,-122.3984319
143297,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78204008,-122.4107387
22152,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.74227307,-122.3887219
242388,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.76652972,-122.4230747
18142,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78643251,-122.4224566
61582,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.759559,-122.3992569
17316,Ficus nitida :: Laurel Fig,Sidewalk: Curb side : Cutout,37.77220027,-122.4201819
193417,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,Sidewalk: Curb side : Cutout,37.75222311,-122.390552
184035,Pittosporum crassifolium :: Karo Tree,Sidewalk: Property side : Yard,37.75579004,-122.4951394
20612,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.76076143,-122.4957165
16736,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.78361865,-122.430633
89742,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.77918667,-122.4604422
83248,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.74417841,-122.5036253
42134,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.7604575,-122.3974017
140821,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.78403946,-122.4560166
186995,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Property side : Yard,37.74009482,-122.4945278
235431,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.7484521,-122.4073477
58330,Tristania conferta ::,Sidewalk: Curb side : Cutout,37.77748873,-122.4496758
24243,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.7831562,-122.4222389
69011,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.74639146,-122.5037954
237658,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.75764591,-122.4342587
125057,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.80258728,-122.4265775
134797,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Yard,37.80215436,-122.4188529
218799,Ficus carica :: Edible Fig,Sidewalk: Curb side : Yard,37.73587072,-122.4662286
197289,Quercus virginiana :: Southern Live Oak,Sidewalk: Curb side : Yard,37.76955052,-122.3876079
214297,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Yard,37.7476845,-122.4620817
209523,Maytenus boaria :: Mayten,Sidewalk: Curb side : Yard,37.74969866,-122.4650008
219353,Juniperus chinensis :: Juniper,Sidewalk: Property side : Yard,37.71981188,-122.4643776
226976,Juniperus chinensis :: Juniper,Sidewalk: Property side : Yard,37.73757757,-122.4380676
94536,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.76204851,-122.4298845
22402,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.72537506,-122.3944495
14817,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.77861996,-122.4322669
177126,Ligustrum lucidum :: Glossy Privet,Sidewalk: Curb side : Cutout,37.72876304,-122.4183569
195816,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.77959656,-122.4102918
20978,Pinus pinea :: Italian Stone Pine,Sidewalk: Curb side : Cutout,37.74962956,-122.4950971
98221,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.75809784,-122.5019995
1474,Ulmus pumila :: Siberian Elm,Sidewalk: Curb side : Cutout,37.78617784,-122.4591293
112219,Fraxinus americana :: American Ash,Sidewalk: Curb side : Cutout,37.77907783,-122.4442716
136554,Syagrus romanzoffianum :: Queen Palm,Sidewalk: Curb side : Cutout,37.78269572,-122.4228235
96922,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',Sidewalk: Curb side : Cutout,37.79967203,-122.4393036
228600,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.76317518,-122.4130232
11772,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.71715493,-122.472485
5524,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.7555163,-122.4256508
19271,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.78261326,-122.4374128
182671,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.74979956,-122.4940617
138201,Tristania conferta ::,Sidewalk: Curb side : Cutout,37.78058259,-122.4473168
198410,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',Sidewalk: Curb side : Cutout,37.77550525,-122.4145904
178561,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.70933394,-122.4146403
6272,Ulmus pumila :: Siberian Elm,Sidewalk: Curb side : Cutout,37.78276342,-122.4298656
142174,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.7747185,-122.4405081
17949,Photinia fraseri :: Photinia: Chinese photinia,Sidewalk: Curb side : Cutout,37.78748923,-122.4367291
223534,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Cutout,37.74768074,-122.4338316
206294,Eucalyptus sideroxylon :: Red Ironbark,Sidewalk: Curb side : Cutout,37.76465646,-122.457845
232017,Melaleuca linariifolia :: Flaxleaf Paperbark,Sidewalk: Curb side : Cutout,37.75510749,-122.4197643
88739,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',Sidewalk: Curb side : Cutout,37.77138935,-122.428127
195258,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78663062,-122.404543
26598,Ulmus 'Prospector' :: Prospector Elm,Sidewalk: Curb side : Cutout,37.72390958,-122.400814
126128,Cordyline australis :: Dracena Palm,Sidewalk: Property side : Yard,37.79933837,-122.4144214
65280,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.78037244,-122.4052311
140765,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.78162709,-122.438795
200836,Lagunaria patersonii :: Primrose Tree,Sidewalk: Curb side : Cutout,37.76626541,-122.3980015
20608,Pinus radiata :: Monterey Pine,Sidewalk: Curb side : Cutout,37.7607943,-122.4956986
91981,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.76569,-122.4663568
131132,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.79558074,-122.4392801
122036,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.77924,-122.4772381
28690,Acer x freemanii :: Freeman Maple,Sidewalk: Curb side : Cutout,37.72575623,-122.4027331
749,Acacia spp :: Acacia Spp,Sidewalk: Curb side : Cutout,37.74405559,-122.4941209
233006,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.74438992,-122.4173267
130401,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.79405979,-122.404488
86160,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.76438033,-122.4826237
213582,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Yard,37.7444899,-122.4611501
2108,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.73422256,-122.4381128
183372,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.74770247,-122.4993221
245260,Syagrus romanzoffianum :: Queen Palm,Sidewalk: Curb side : Cutout,37.74299769,-122.4260486
116230,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.775013,-122.4146927
131668,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.79541165,-122.4037119
242448,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.76318088,-122.4523875
118511,Cupressus macrocarpa :: Monterey Cypress,Sidewalk: Curb side : Cutout,37.77899211,-122.506699
47314,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.74952007,-122.4068884
26306,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.72580676,-122.4424794
220231,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Cutout,37.76442508,-122.4483854
132478,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.79579836,-122.4420946
53486,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.7816206,-122.4550628
22216,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.73916513,-122.3893249
54016,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.77301869,-122.4950616
130879,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.78594161,-122.4146168
15520,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.75274243,-122.4185785
203590,Agonis flexuosa :: Peppermint Willow,Sidewalk: Curb side : Cutout,37.7283461,-122.4448924
25224,Tristania conferta ::,Sidewalk: Curb side : Cutout,37.72560153,-122.463403
250941,Podocarpus macrophyllus :: Yew Pine,Sidewalk: Curb side : Yard,37.78501574,-122.4883937
20597,Pinus radiata :: Monterey Pine,Sidewalk: Curb side : Cutout,37.7607943,-122.4956986
194533,Pistacia chinensis :: Chinese Pistache,Sidewalk: Curb side : Cutout,37.76843621,-122.4074962
245376,Robinia pseudoacacia :: Black Locust,Sidewalk: Curb side : Cutout,37.73858187,-122.4238618
191251,Laurus nobilis :: Sweet Bay: Grecian Laurel,Sidewalk: Property side : Yard,37.76181935,-122.3907181
239550,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.74136124,-122.4178725
232044,Melaleuca quinquenervia :: Cajeput,Sidewalk: Curb side : Cutout,37.76814944,-122.4185725
232385,Myoporum laetum :: Myoporum,Sidewalk: Curb side : Cutout,37.75380763,-122.431288
209176,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,Sidewalk: Property side : Yard,37.74715435,-122.4677561
205154,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.76439308,-122.4601392
23241,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78201703,-122.4208134
132330,Pittosporum crassifolium :: Karo Tree,Sidewalk: Curb side : Cutout,37.80422345,-122.4182984
121977,Agonis flexuosa 'After Dark' :: Peppermint willow 'After Dark',Sidewalk: Curb side : Cutout,37.78405542,-122.4741477
182824,Callistemon citrinus :: Lemon Bottlebrush,Sidewalk: Curb side : Cutout,37.75361705,-122.4884478
209071,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,Sidewalk: Curb side : Yard,37.73678613,-122.4673464
225697,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.75530511,-122.4221099
126855,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.80052975,-122.4390671
108753,Laurus nobilis :: Sweet Bay: Grecian Laurel,Sidewalk: Curb side : Cutout,37.71321783,-122.3977197
27515,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.75137013,-122.4229422
177500,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.71845753,-122.4309259
23712,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,Sidewalk: Curb side : Cutout,37.77697357,-122.4297925
127811,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.79784927,-122.417014
216862,Eriobotrya deflexa :: Bronze Loquat,Sidewalk: Curb side : Yard,37.71233289,-122.4616854
210483,Myoporum laetum :: Myoporum,Sidewalk: Curb side : Cutout,37.74345777,-122.4684005
90454,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.77373212,-122.4841821
47068,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,Sidewalk: Curb side : Cutout,37.77625028,-122.4295205
128979,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Yard,37.78075971,-122.4143157
717,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78368928,-122.4911056
214252,Prunus cerasifera :: Cherry Plum,Sidewalk: Property side : Yard,37.73241462,-122.4474607
209380,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.7643741,-122.4727505
97923,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',Sidewalk: Curb side : Cutout,37.796724,-122.4422756
197980,Trachycarpus fortunei :: Windmill Palm,Sidewalk: Property side : Yard,37.7597101,-122.3990408
26529,Geijera parviflora :: Australian Willow,Sidewalk: Curb side : Cutout,37.75348096,-122.4118822
20091,Ficus nitida :: Laurel Fig,Sidewalk: Curb side : Cutout,37.77099586,-122.4534592
90492,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.78475555,-122.4851674
160320,Zelkova serrata :: Sawleaf Zelkova,Sidewalk: Curb side : Cutout,37.71628919,-122.435076
103876,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.78917021,-122.4206033
126465,Dodonaea viscosa 'Purpurea' :: Purple Hopseed Bush,Sidewalk: Curb side : Pot,37.80026236,-122.4398822
212460,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.72716239,-122.4574132
228928,Lophostemon confertus :: Brisbane Box,Sidewalk: Curb side : Cutout,37.7652034,-122.4124827
21830,Ulmus pumila :: Siberian Elm,Sidewalk: Curb side : Cutout,37.72893582,-122.4341071
232023,Melaleuca linariifolia :: Flaxleaf Paperbark,Sidewalk: Curb side : Cutout,37.73355797,-122.4168772
104756,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.79078318,-122.4491599
233542,Pittosporum crassifolium :: Karo Tree,Sidewalk: Curb side : Cutout,37.74874182,-122.4392507
205141,Acacia melanoxylon :: Blackwood Acacia,Sidewalk: Curb side : Yard,37.75090133,-122.4632389
631,Ficus nitida :: Laurel Fig,Sidewalk: Curb side : Cutout,37.75224044,-122.4157539
67954,Prunus serrulata :: Ornamental Cherry,Sidewalk: Curb side : Cutout,37.77828891,-122.4837113
89490,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.77779278,-122.4945573
237441,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,Sidewalk: Curb side : Cutout,37.74873893,-122.4396513
200689,Ficus retusa nitida :: Banyan Fig,Sidewalk: Curb side : Cutout,37.7351614,-122.3904443
95292,Pyrus calleryana :: Ornamental Pear,Sidewalk: Curb side : Cutout,37.73702095,-122.390073
210704,Olea europaea :: Olive Tree,Sidewalk: Curb side : Cutout,37.71934035,-122.4570856
63651,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.75702168,-122.4998203
123274,Agonis flexuosa :: Peppermint Willow,Sidewalk: Curb side : Cutout,37.77737137,-122.4650189
221080,Arbutus 'Marina' :: Hybrid Strawberry Tree,Sidewalk: Curb side : Cutout,37.73806188,-122.4337881
189404,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Pot,37.75476753,-122.4007424
17408,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.73596483,-122.3945681
32835,Crateagus spp :: Hawthorn,Sidewalk: Curb side : Cutout,37.74834031,-122.4309035
210849,Olea europaea :: Olive Tree,Sidewalk: Curb side : Yard,37.73696521,-122.4445622
1626,Pittosporum undulatum :: Victorian Box,Sidewalk: Curb side : Cutout,37.77535519,-122.4583917
23980,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.7394455,-122.4668385
98321,Corymbia ficifolia :: Red Flowering Gum,Sidewalk: Curb side : Cutout,37.78749582,-122.436998
209620,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.76523181,-122.459353
215189,Syzygium paniculatum :: Brush Cherry,Sidewalk: Property side : Yard,37.76152761,-122.4738727
40185,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.76261317,-122.396981
136990,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.79985186,-122.4433059
63567,Metrosideros excelsa :: New Zealand Xmas Tree,Sidewalk: Curb side : Cutout,37.75739314,-122.5024143
214199,Schinus terebinthifolius :: Brazilian Pepper,Sidewalk: Curb side : Cutout,37.73354998,-122.4618462
14672,Maytenus boaria :: Mayten,Sidewalk: Curb side : Cutout,37.77952235,-122.4240807
191977,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,Sidewalk: Curb side : Cutout,37.73376535,-122.3823302
199960,Persea americana :: Avocado,Sidewalk: Curb side : Cutout,37.72715511,-122.3802058
17619,Ulmus parvifolia :: Chinese Elm,Sidewalk: Curb side : Cutout,37.71919651,-122.4275561
66045,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',Sidewalk: Curb side : Cutout,37.79298556,-122.4310304
23506,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.79971191,-122.4240468
244954,Ginkgo biloba :: Maidenhair Tree,Sidewalk: Curb side : Cutout,37.77363589,-122.4253712
196333,Prunus domestica 'Mariposa' :: Mariposa Plum,Sidewalk: Property side : Yard,37.75712731,-122.3978192
236443,Prunus cerasifera :: Cherry Plum,Sidewalk: Curb side : Cutout,37.76393861,-122.4472414
66570,Tristaniopsis laurina :: Swamp Myrtle,Sidewalk: Curb side : Cutout,37.7281915,-122.4246814
21667,Ficus nitida :: Laurel Fig,Sidewalk: Curb side : Cutout,37.78649433,-122.4295066
5874,Platanus x hispanica :: Sycamore: London Plane,Sidewalk: Curb side : Cutout,37.78250024,-122.424471
72062,Magnolia grandiflora :: Southern Magnolia,Sidewalk: Curb side : Cutout,37.78830045,-122.4118676
